doc_id,text,response_type,sex,age_cohorts,political_id3,close_nkmigrants
nkmigrants_interviews_1176,둘다 별로인데 마지못해 한명 골랐음,hire,Male,18-29,Conservative,Very distant
nkmigrants_interviews_1177,12년체류 결혼 인간관계,neighbor,Male,18-29,Conservative,Very distant
nkmigrants_interviews_1178,둘 다 별로고 마지못해 한명 골랐다,vote,Male,18-29,Conservative,Very distant
nkmigrants_interviews_1179,결혼 3년 의사,hire,Female,18-29,Conservative,Somewhat close
nkmigrants_interviews_1180,무직인건 곤란,neighbor,Female,18-29,Conservative,Somewhat close
nkmigrants_interviews_1181,년령 직업 가족관계,vote,Female,18-29,Conservative,Somewhat close
nkmigrants_interviews_1182,적절한 나이,hire,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_1183,그냥 글리는대로 고름,neighbor,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_1184,내또래,vote,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_1185,그냥 끌리는대로 고름,hire,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_1186,전문직,neighbor,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_1187,그냥 고름,vote,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_1188,전문직이다,hire,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_1189,한국체류기간 경험이 있음,neighbor,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_1190,전문직,vote,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_1191,젊고 한국체류 경험이 있음,hire,Male,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_1192,어리고 한국인 동료가 있어서,neighbor,Male,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_1193,"나이,성별 통할것 같아서",vote,Male,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_1194,한국내체류기간이 길어서,hire,Female,18-29,Conservative,Somewhat distant
nkmigrants_interviews_1195,직업이 있고 체류기간이 더 길기 때문이다,neighbor,Female,18-29,Conservative,Somewhat distant
nkmigrants_interviews_1196,한국인동료만있어서,vote,Female,18-29,Conservative,Somewhat distant
nkmigrants_interviews_1197,한국인과 탈북민 고루 사귀고 있어서 사회성을 판단 하였다,hire,Female,18-29,Progressive,Somewhat distant
nkmigrants_interviews_1198,한국에 온지 상대적으로 오래되어서 한국문화에 익숙해졋을 거라는 판단임,neighbor,Female,18-29,Progressive,Somewhat distant
nkmigrants_interviews_1199,크게 위협 될만 한 것이 없어서,vote,Female,18-29,Progressive,Somewhat distant
nkmigrants_interviews_1200,연령이 상대적으로 높음,hire,Male,60+,Conservative,Somewhat distant
nkmigrants_interviews_1201,한국인 동료가 있다는 것은 이곳 사회에 적응할 수 있다는 증거이므로,neighbor,Male,60+,Conservative,Somewhat distant
nkmigrants_interviews_1202,이웃에 어린사람들보다 나이가 있는 사람이 더 안정적이다,vote,Male,60+,Conservative,Somewhat distant
nkmigrants_interviews_1203,"한국인 동료가 있고, 직업을 가지고 있어서 안정적 수입을얻고 있음. 천주교 신자라는 점도 가산점 요소",hire,Male,40-49,Conservative,Somewhat distant
nkmigrants_interviews_1204,의사이고 현실적 사고판단을 할 수가 있다고 믿기 때문에,neighbor,Male,40-49,Conservative,Somewhat distant
nkmigrants_interviews_1205,한국 체류기간이 긴점,vote,Male,40-49,Conservative,Somewhat distant
nkmigrants_interviews_1206,국내에서 3년이상 살아서,hire,Male,60+,Progressive,Somewhat close
nkmigrants_interviews_1207,좋아요,neighbor,Male,60+,Progressive,Somewhat close
nkmigrants_interviews_1208,35살이며 가장이기때문에,vote,Male,60+,Progressive,Somewhat close
nkmigrants_interviews_1209,좋아요,hire,Female,30-39,Conservative,Somewhat close
nkmigrants_interviews_1210,전 조선노동당원이 아니라서/사무직 경력이 있으므로/A는 나이가 어림,neighbor,Female,30-39,Conservative,Somewhat close
nkmigrants_interviews_1211,좋아요,vote,Female,30-39,Conservative,Somewhat close
nkmigrants_interviews_1212,한국 체류기간이 길어서,hire,Male,30-39,Centrist,Somewhat distant
nkmigrants_interviews_1213,노동당 출신이라는 애매한 부분 때문에 A 선택,neighbor,Male,30-39,Centrist,Somewhat distant
nkmigrants_interviews_1214,여성이므로,vote,Male,30-39,Centrist,Somewhat distant
nkmigrants_interviews_1215,초근에 한국으로 온 사람보다 한국을 잘 아는 사람 선택,hire,Female,30-39,Progressive,Somewhat close
nkmigrants_interviews_1216,연륜,neighbor,Female,30-39,Progressive,Somewhat close
nkmigrants_interviews_1217,연령층이 나랑 비슷,vote,Female,30-39,Progressive,Somewhat close
nkmigrants_interviews_1218,체류기간이 길어서,hire,Male,18-29,Progressive,Neither close nor distant
nkmigrants_interviews_1219,나이가 더 젊고 한국체류기간이 길어 한국에 대해 더 잘 알것 같아서,neighbor,Male,18-29,Progressive,Neither close nor distant
nkmigrants_interviews_1220,없다,vote,Male,18-29,Progressive,Neither close nor distant
nkmigrants_interviews_1221,나이가 너무 어리지 않고 한국체류기간도 더 길어서,hire,Female,30-39,Centrist,Somewhat distant
nkmigrants_interviews_1222,전문성이 있어서,neighbor,Female,30-39,Centrist,Somewhat distant
nkmigrants_interviews_1223,어릴때부터 한국에서 살았기때문에 이질감이 없을것 같아서,vote,Female,30-39,Centrist,Somewhat distant
nkmigrants_interviews_1224,연륜이 있으니까,hire,Female,40-49,Centrist,Very distant
nkmigrants_interviews_1225,지식 수준이 높음,neighbor,Female,40-49,Centrist,Very distant
nkmigrants_interviews_1226,가정이 안정적인것 같다,vote,Female,40-49,Centrist,Very distant
nkmigrants_interviews_1227,프로필 B는 아직 나이가 어려 경륜이 적음,hire,Female,60+,Centrist,Somewhat close
nkmigrants_interviews_1228,모름,neighbor,Female,60+,Centrist,Somewhat close
nkmigrants_interviews_1229,잘 어울릴수 있는 성격일것 같습니다.,vote,Female,60+,Centrist,Somewhat close
nkmigrants_interviews_1230,모름,hire,Female,40-49,Centrist,Very distant
nkmigrants_interviews_1231,직업성,neighbor,Female,40-49,Centrist,Very distant
nkmigrants_interviews_1232,모름,vote,Female,40-49,Centrist,Very distant
nkmigrants_interviews_1233,딱히 없음,hire,Female,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_1234,오랜시간 한국에 거주,neighbor,Female,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_1235,없음,vote,Female,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_1236,나이가 어리고 직업이 우리나라에 도움이 될 것 같아서,hire,Male,30-39,Centrist,Somewhat distant
nkmigrants_interviews_1237,나이가 있는 여성이 살아왔던 날이 있기에 나이가 비슷한 사람이낫다,neighbor,Male,30-39,Centrist,Somewhat distant
nkmigrants_interviews_1238,직업,vote,Male,30-39,Centrist,Somewhat distant
nkmigrants_interviews_1239,나이가 젊다 한국인 동료가 있다 결혼도 해서 가정 있어서 좋다,hire,Male,60+,Centrist,Somewhat distant
nkmigrants_interviews_1240,자유에대한기긴이 길기때문,neighbor,Male,60+,Centrist,Somewhat distant
nkmigrants_interviews_1241,젊은 여성 이고한국 체류기간 7년 이라서,vote,Male,60+,Centrist,Somewhat distant
nkmigrants_interviews_1242,전문직젊은여성,hire,Female,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_1243,직업이 있기 때문이다,neighbor,Female,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_1244,전문직,vote,Female,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_1245,직업이 믿음직하기 때문이다,hire,Female,40-49,Centrist,Somewhat distant
nkmigrants_interviews_1246,아무 생각 없습니다,neighbor,Female,40-49,Centrist,Somewhat distant
nkmigrants_interviews_1247,직업이 안정적이기 때문이다,vote,Female,40-49,Centrist,Somewhat distant
nkmigrants_interviews_1248,걍 선택했습니다 이런 질문 너무 어렵습니다 전치를 모르는 학생도 있는데 어렵습니다,hire,Female,30-39,Centrist,Very distant
nkmigrants_interviews_1249,잘할꺼같아서,neighbor,Female,30-39,Centrist,Very distant
nkmigrants_interviews_1250,아무 생각 없습니다,vote,Female,30-39,Centrist,Very distant
nkmigrants_interviews_1251,노동당원이 아니라서,hire,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_1252,한국내체류기간이길다,neighbor,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_1253,오래살아서,vote,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_1254,직업이있음,hire,Female,40-49,Conservative,Neither close nor distant
nkmigrants_interviews_1255,직업으로 인한 신뢰감이 있음,neighbor,Female,40-49,Conservative,Neither close nor distant
nkmigrants_interviews_1256,비슷한연령대임,vote,Female,40-49,Conservative,Neither close nor distant
nkmigrants_interviews_1257,나이가 젊어서,hire,Male,18-29,Centrist,Somewhat close
nkmigrants_interviews_1258,그냥,neighbor,Male,18-29,Centrist,Somewhat close
nkmigrants_interviews_1259,나이가 있어 성숙할듯 해서,vote,Male,18-29,Centrist,Somewhat close
nkmigrants_interviews_1260,그야,hire,Male,18-29,Centrist,Somewhat close
nkmigrants_interviews_1261,ㄴ,neighbor,Male,18-29,Centrist,Somewhat close
nkmigrants_interviews_1262,그냥,vote,Male,18-29,Centrist,Somewhat close
nkmigrants_interviews_1263,모름,hire,Male,18-29,Centrist,Somewhat close
nkmigrants_interviews_1264,한국체류기간이 길다,neighbor,Male,18-29,Centrist,Somewhat close
nkmigrants_interviews_1265,ㅁ,vote,Male,18-29,Centrist,Somewhat close
nkmigrants_interviews_1266,한국체류기간이 길다,hire,Male,18-29,Progressive,Somewhat close
nkmigrants_interviews_1267,한국 체류기간이 길어서,neighbor,Male,18-29,Progressive,Somewhat close
nkmigrants_interviews_1268,한국체류기간 길다,vote,Male,18-29,Progressive,Somewhat close
nkmigrants_interviews_1269,한국인 동료가 있다는 것은 우리나라에 적응중이라 생각,hire,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_1270,중국 체류 기간이 짧기 때문이다,neighbor,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_1271,체류기간도 길고 직장이 있어서,vote,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_1272,자녀가 있다는 점에서 부모들의 마음을 잘 알 것 같다,hire,Female,60+,Centrist,Somewhat distant
nkmigrants_interviews_1273,자녀,neighbor,Female,60+,Centrist,Somewhat distant
nkmigrants_interviews_1274,상대방은 조선노동당원이였기 때문이다,vote,Female,60+,Centrist,Somewhat distant
nkmigrants_interviews_1275,"직업,나이",hire,Female,40-49,Conservative,Somewhat distant
nkmigrants_interviews_1276,나이가 조금 더 젊어서요,neighbor,Female,40-49,Conservative,Somewhat distant
nkmigrants_interviews_1277,직업,vote,Female,40-49,Conservative,Somewhat distant
nkmigrants_interviews_1278,한국체류기간 동안 남한 문화에 적응을 했을거 같아서요,hire,Female,60+,Centrist,Neither close nor distant
nkmigrants_interviews_1279,좀더 신뢰가 간다,neighbor,Female,60+,Centrist,Neither close nor distant
nkmigrants_interviews_1280,특별한 이유없습니다,vote,Female,60+,Centrist,Neither close nor distant
nkmigrants_interviews_1281,좀더 안전함과 믿음이 간다,hire,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_1282,중국에 덜 있었다,neighbor,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_1283,여성인 점이 그나마 좀 안전감있음,vote,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_1284,체류기간 길고 아이가 있다,hire,Male,60+,Progressive,Very distant
nkmigrants_interviews_1285,둘 다 비슷하나 인간관계 면에서 B가 좀 더 나은 거 같다,neighbor,Male,60+,Progressive,Very distant
nkmigrants_interviews_1286,B는 중국에 너무 오래 있었다,vote,Male,60+,Progressive,Very distant
nkmigrants_interviews_1287,좀 더 신뢰가 간다,hire,Female,40-49,Centrist,Somewhat distant
nkmigrants_interviews_1288,한국내 거주한 기간이 둘중에 더 길어 한국적인 정서를 이해할것 같아,neighbor,Female,40-49,Centrist,Somewhat distant
nkmigrants_interviews_1289,B가 직업이나 인간관계 면에서 더 건실한 삶을 사는 것 같다,vote,Female,40-49,Centrist,Somewhat distant
nkmigrants_interviews_1290,한국체류기간이 보다 길어서,hire,Male,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_1291,프로필 A가 좀 더 신뢰가간다.,neighbor,Male,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_1292,둘다 이웃으로 상관없다. 둘다를 선택할 수 없어서 위의 질문에 답한 사람을 고름,vote,Male,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_1293,프로필A가 더 신뢰가있다,hire,Female,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_1294,둘다 별차이 없다,neighbor,Female,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_1295,프로필 B가 좀 더 신뢰할수있다,vote,Female,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_1296,직업과나이,hire,Female,40-49,Progressive,Neither close nor distant
nkmigrants_interviews_1297,어리고 창창해서,neighbor,Female,40-49,Progressive,Neither close nor distant
nkmigrants_interviews_1298,직업이 있어서,vote,Female,40-49,Progressive,Neither close nor distant
nkmigrants_interviews_1299,이슬람이라 둘다싫은데 억지로함,hire,Male,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_1300,그래도 어느정도의 머리,neighbor,Male,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_1301,18살에 의사란게 존나 어이가없어서,vote,Male,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_1302,가정이 있고 나이가 있기때문에,hire,Female,60+,Conservative,Neither close nor distant
nkmigrants_interviews_1303,중국체류기간도 길고 나이도 맘에 듬,neighbor,Female,60+,Conservative,Neither close nor distant
nkmigrants_interviews_1304,한국생화리 그나마 오래되어서,vote,Female,60+,Conservative,Neither close nor distant
nkmigrants_interviews_1305,중국체류기간이 다소 길고 한국 내 체류기간이 12년이라 다소 안정적임,hire,Male,30-39,Progressive,Somewhat distant
nkmigrants_interviews_1306,사무직이니까,neighbor,Male,30-39,Progressive,Somewhat distant
nkmigrants_interviews_1307,아무래도 의사라는 직업이 맘에 듬,vote,Male,30-39,Progressive,Somewhat distant
nkmigrants_interviews_1308,한국에 더 오래 살았기 때문에,hire,Female,40-49,Centrist,Somewhat distant
nkmigrants_interviews_1309,그나마 노동당원 출신이 아니다.,neighbor,Female,40-49,Centrist,Somewhat distant
nkmigrants_interviews_1310,더 오래 살았기 때문에,vote,Female,40-49,Centrist,Somewhat distant
nkmigrants_interviews_1311,그나마 노동당원 출신이 아니라서,hire,Female,30-39,Conservative,Somewhat distant
nkmigrants_interviews_1312,나이 즉 연령 때문에,neighbor,Female,30-39,Conservative,Somewhat distant
